BACK,RIGHT,FORWARD,LEFT,tick,steamid,name
False,False,True,False,43730,76561198058500492,KSCERATO
False,True,True,False,43731,76561198058500492,KSCERATO
False,True,True,False,43732,76561198058500492,KSCERATO
False,True,True,False,43733,76561198058500492,KSCERATO
False,True,True,False,43734,76561198058500492,KSCERATO
False,True,True,False,43735,76561198058500492,KSCERATO
False,True,True,False,43736,76561198058500492,KSCERATO
False,True,True,False,43737,76561198058500492,KSCERATO
False,True,True,False,43738,76561198058500492,KSCERATO
False,True,True,False,43739,76561198058500492,KSCERATO
False,True,True,False,43740,76561198058500492,KSCERATO
False,True,True,False,43741,76561198058500492,KSCERATO
False,True,True,False,43742,76561198058500492,KSCERATO
False,True,True,False,43743,76561198058500492,KSCERATO
False,True,True,False,43744,76561198058500492,KSCERATO
False,True,True,False,43745,76561198058500492,KSCERATO
False,True,True,False,43746,76561198058500492,KSCERATO
False,True,True,False,43747,76561198058500492,KSCERATO
False,True,True,False,43748,76561198058500492,KSCERATO
False,True,True,False,43749,76561198058500492,KSCERATO
False,True,True,False,43750,76561198058500492,KSCERATO
False,True,True,False,43751,76561198058500492,KSCERATO
False,True,True,False,43752,76561198058500492,KSCERATO
False,True,True,False,43753,76561198058500492,KSCERATO
False,True,True,False,43754,76561198058500492,KSCERATO
False,True,True,False,43755,76561198058500492,KSCERATO
False,True,True,False,43756,76561198058500492,KSCERATO
False,False,True,False,43757,76561198058500492,KSCERATO
False,False,True,False,43758,76561198058500492,KSCERATO
False,False,True,False,43759,76561198058500492,KSCERATO
False,False,True,False,43760,76561198058500492,KSCERATO
False,False,True,False,43761,76561198058500492,KSCERATO
False,False,True,False,43762,76561198058500492,KSCERATO
False,False,True,False,43763,76561198058500492,KSCERATO
False,False,True,False,43764,76561198058500492,KSCERATO
False,False,True,False,43765,76561198058500492,KSCERATO
False,False,True,False,43766,76561198058500492,KSCERATO
False,False,True,False,43767,76561198058500492,KSCERATO
False,False,True,False,43768,76561198058500492,KSCERATO
False,False,True,False,43769,76561198058500492,KSCERATO
False,False,True,False,43770,76561198058500492,KSCERATO
False,False,True,False,43771,76561198058500492,KSCERATO
False,False,True,False,43772,76561198058500492,KSCERATO
False,False,True,False,43773,76561198058500492,KSCERATO
False,False,True,False,43774,76561198058500492,KSCERATO
False,False,True,False,43775,76561198058500492,KSCERATO
False,False,True,False,43776,76561198058500492,KSCERATO
False,False,True,False,43777,76561198058500492,KSCERATO
False,False,True,False,43778,76561198058500492,KSCERATO
False,False,True,False,43779,76561198058500492,KSCERATO
False,False,True,False,43780,76561198058500492,KSCERATO
False,False,True,False,43781,76561198058500492,KSCERATO
False,False,True,False,43782,76561198058500492,KSCERATO
False,False,True,False,43783,76561198058500492,KSCERATO
False,False,True,False,43784,76561198058500492,KSCERATO
False,False,True,False,43785,76561198058500492,KSCERATO
False,False,True,False,43786,76561198058500492,KSCERATO
False,False,True,False,43787,76561198058500492,KSCERATO
False,False,True,False,43788,76561198058500492,KSCERATO
False,False,True,False,43789,76561198058500492,KSCERATO
False,False,True,False,43790,76561198058500492,KSCERATO
False,False,True,False,43791,76561198058500492,KSCERATO
False,False,True,False,43792,76561198058500492,KSCERATO
False,False,True,False,43793,76561198058500492,KSCERATO
False,False,True,False,43794,76561198058500492,KSCERATO
False,False,True,False,43795,76561198058500492,KSCERATO
False,False,True,False,43796,76561198058500492,KSCERATO
False,False,True,False,43797,76561198058500492,KSCERATO
False,False,True,False,43798,76561198058500492,KSCERATO
False,False,True,False,43799,76561198058500492,KSCERATO
False,False,True,False,43800,76561198058500492,KSCERATO
False,False,True,False,43801,76561198058500492,KSCERATO
False,False,True,False,43802,76561198058500492,KSCERATO
